,rsrc_id,parent_rsrc_id,clndr_id,role_id,shift_id,ts_approve_user_id,user_id,pobs_id,guid,rsrc_seq_num,email_addr,employee_code,office_phone,other_phone,rsrc_name,rsrc_short_name,rsrc_title_name,def_qty_per_hr,cost_qty_type,ot_factor,active_flag,auto_compute_act_flag,def_cost_qty_link_flag,ot_flag,timesheet_flag,xfer_complete_day_cnt,xfer_notstart_day_cnt,curr_id,unit_id,rsrc_type,rsrc_notes,load_tasks_flag,level_flag,last_checksum
63,2437,2385,1361,,,,,,1R6ygdiqZkGDslKcveiy8A,24,,,,, ,.,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
64,2438,2382,1367,,,,,,8pY+XQP8o0mmSBVfqMi3+g,0,,,,, , ,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
65,2439,2386,1352,,,,,,LF2V/FUBxUm8fgC1mMULdw,33,,,,, , ,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
66,2440,2385,1345,,,,,,26fhpdvvvEGAkqymnY6KJg,15,,,,,  ,  ,,0,QT_Hour,,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
67,2444,1895,1343,,,,,,3RPCvHKGxkq9J/QOF/z5IA,5,,,,,   ,..,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
68,2445,1895,1340,,,,,,Nkd1uvd720Sm5PuXVrnBZQ,501,,,,,   ,   ,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
69,2446,1895,1344,,,,,,LbbTG5KVK0agmTzFmhnhSA,6,,,,,  ,..,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
70,2447,1899,1362,,,,,,h0g0/wC5iEiPAHhEhC4oPA,2,,,,,   12 ,  12,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
71,2448,1899,1363,,,,,,LC14rDIPRkeX94gNQ4t6QQ,3,,,,,   25 ,  25,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
72,2449,1895,1325,,,,,,UUarMDOc/kun4nvEuV8hww,101,,,,, ,CR,,2.5,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,<HTML><BODY></BODY></HTML>,,,
73,2450,1895,1328,,,,,,zMMaaI8MMEe6QlOFSIOINQ,401,,,,,  ,..,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Mat,,,,
74,2451,1926,1353,,,,,,j8RyT1QmPEO526/91tge4g,1,,,,,   , ,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
75,2452,1926,1354,,,,,,g7nC9As6xEKziSoNX38uoA,2,,,,,   ,   ,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
76,2453,1895,1327,,,,,,ZivGsvmnJEGPMPKfMMu+rQ,201,,,,,  ,..,,,QT_Hour,,Y,Y,Y,Y,N,60,60,1,,RT_Mat,,,,
77,2454,1926,1356,,,,,,7TFInATLBEOsNc0NmLGtHg,3,,,,, ,..,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
78,2455,1926,1358,,,,,,DJGDyhQqRk+55s3pI1S3cw,5,,,,,  , ,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
79,2456,1895,1341,,,,,,TCp2nC75w0mJsbwKcDaOWQ,4,,,,,  ,  ,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
80,2457,1895,1342,,,,,,gwMDMXyHJESabGzhIGH5Mw,5,,,,,  ,  ,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
81,2458,1926,597,,,,,,b90jQwEF9kyxo5epqrLnAA,0,,,,, , ,,0,QT_Hour,,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
82,2459,1926,1357,,,,,,J0S9PkvNAUWqEJ7m/K0UCw,4,,,,,  ,.. .,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
83,2460,1899,1331,,,,,,XuRRxjZPHU6yj/UbBh3m1g,1,,,,,   25 ,  25,,,QT_Hour,,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
84,2461,1895,1346,,,,,,1MP4JlXfjUKFirNp3t7pGw,7,,,,,  15 ,. 15,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
85,2462,1899,1365,,,,,,1gzZdHG7O0yf43sC7gjdrA,301,,,,,  12 ,.12,,,QT_Hour,0,Y,Y,Y,N,N,60,60,1,,RT_Mat,,,,
